Buick,2001,Blackhawk,United States,America,Coupe Soft Top,2,4,1600,470,8,V
Buick,2000,Rendezvous,United States,America,Off-road vehicle,5,4,1800,190,6,V
Buick,2003,Centieme,United States,America,Off-road vehicle,5,4,1800,240,6,V
Buick,2005,Lucerne V8,United States,America,Sedan,4,4,1800,280,8,V
Buick,2008,Lucerne Super,United States,America,Sedan,4,4,1800,300,8,V
Buick,2008,Lucerne CXS,United States,America,Sedan,4,4,1800,280,8,V
Buick,2003,Regal LS,United States,America,Sedan,4,4,1600,200,6,V
Buick,2003,Regal GS,United States,America,Sedan,4,4,1600,240,6,V
Buick,2003,Park Avenue,United States,America,Sedan,4,4,1700,210,6,V
Buick,2005,Lucerne V6,United States,America,Sedan,4,4,1700,200,6,V
Buick,2008,Lucerne CX,United States,America,Sedan,4,4,1700,200,6,V
Buick,2004,LaCrosse CXS,United States,America,Sedan,4,4,1600,240,6,V
Buick,2004,LaCrosse CX,United States,America,Sedan,4,4,1600,200,6,V
Buick,2003,Century,United States,America,Sedan,4,4,1500,180,6,V
Buick,2011,Verano,United States,America,Sedan,4,5,1500,180,4,Inline
Buick,2010,Regal GS,United States,America,Sedan,4,5,1700,270,4,Inline
Buick,2010,Excelle 1.8 GT,United States,America,Sedan,4,5,1400,150,4,Inline
Buick,2010,Excelle 1.6T GT,United States,America,Sedan,4,5,1500,180,4,Inline
Buick,2010,Excelle 1.6 GT Automatic,United States,America,Sedan,4,5,1400,120,4,Inline
Buick,2010,Excelle 1.6 GT,United States,America,Sedan,4,5,1400,120,4,Inline
Buick,2010,Excelle 1.6 Automatic,United States,America,Sedan,4,5,1300,110,4,Inline
Buick,2010,Excelle 1.6,United States,America,Sedan,4,5,1300,110,4,Inline
Buick,2009,Lucerne CX,United States,America,Sedan,4,5,1700,230,6,Not Classified
Buick,2009,LaCrosse CXS,United States,America,Sedan,4,5,1800,280,6,Not Classified
Buick,2010,LaCrosse CXL AWD,United States,America,Sedan,4,5,1900,280,6,Not Classified
Buick,2009,LaCrosse CXL AWD,United States,America,Sedan,4,5,1900,260,6,Not Classified
Buick,2009,LaCrosse CXL,United States,America,Sedan,4,5,1800,260,6,Not Classified
Buick,2007,Enclave,United States,America,Sport-utility vehicle,5,7,2200,280,6,V
Chevrolet,2007,Corvette ZR1,United States,America,Coupe,2,2,1500,650,8,V
Chevrolet,2004,Corvette Z51 C6,United States,America,Coupe,2,2,1500,410,8,V
Chevrolet,2005,Corvette Z06 C6,United States,America,Coupe,2,2,1500,510,8,V
Chevrolet,2006,Corvette Z06 C6,United States,America,Coupe,2,2,1400,510,8,V
Chevrolet,2007,Corvette Z06 C6,United States,America,Coupe,2,2,1400,510,8,V
Chevrolet,2002,Corvette Z06,United States,America,Coupe,2,2,1400,410,8,V
Chevrolet,2001,Corvette Z06,United States,America,Coupe,2,2,1400,390,8,V
Chevrolet,2007,Corvette C6,United States,America,Coupe,2,2,1500,440,8,V
Chevrolet,2007,Corvette C6,United States,America,Coupe,2,2,1500,440,8,V
Chevrolet,2004,Corvette C6,United States,America,Coupe,2,2,1500,410,8,V
Chevrolet,2004,Corvette Automatic C6,United States,America,Coupe,2,2,1500,410,8,V
Chevrolet,2001,Corvette Automatic,United States,America,Coupe,2,2,1500,350,8,V
Chevrolet,2008,Camaro SS Automatic,United States,America,Coupe,2,2,1800,410,8,V
Chevrolet,2008,Camaro SS,United States,America,Coupe,2,2,1800,430,8,V
Chevrolet,2008,Camaro LT Automatic,United States,America,Coupe,2,2,1700,300,6,V
Chevrolet,2008,Camaro LT,United States,America,Coupe,2,2,1700,300,6,V
Chevrolet,2008,Camaro LS Automatic,United States,America,Coupe,2,2,1700,300,6,V
Chevrolet,2008,Camaro LS,United States,America,Coupe,2,2,1700,300,6,V
Chevrolet,2004,Cobalt Coupe SS Supercharged,United States,America,Coupe,2,2,1300,210,4,Inline
Chevrolet,2004,Cobalt Coupe LS,United States,America,Coupe,2,2,1300,150,4,Inline
Chevrolet,2004,Cobalt Coupe,United States,America,Coupe,2,2,1300,150,4,Inline
Chevrolet,2008,Cobalt SS,United States,America,Coupe,2,4,1300,260,4,Inline
Chevrolet,2006,Cobalt Coupe SS,United States,America,Coupe,2,4,1300,180,4,Inline
Chevrolet,2008,Cobalt Coupe Sport,United States,America,Coupe,2,4,1300,170,4,Inline
Chevrolet,2006,Cobalt Coupe LS,United States,America,Coupe,2,4,1200,150,4,Inline
Chevrolet,2003,Cavalier Coupe,United States,America,Coupe,2,5,1200,140,4,Inline
Chevrolet,2006,Monte Carlo LT,United States,America,Coupe,2,5,1500,250,6,Not Classified
Chevrolet,2007,Corvette Convertible C6,United States,America,Coupe Soft Top,2,2,1500,440,8,V
Chevrolet,2007,Corvette Convertible C6,United States,America,Coupe Soft Top,2,2,1500,440,8,V
Chevrolet,2004,Corvette Convertible C6,United States,America,Coupe Soft Top,2,2,1500,410,8,V
Chevrolet,2006,Malibu Maxx SS,United States,America,Hatchback ,5,4,1600,240,6,V
Chevrolet,2006,Malibu Maxx LTZ,United States,America,Hatchback ,5,4,1600,220,6,V
Chevrolet,2001,Blazer 2WD,United States,America,Off-road vehicle,4,4,1700,190,6,V
Chevrolet,2001,Blazer 2WD,United States,America,Off-road vehicle,2,4,1600,190,6,V
Chevrolet,2001,Blazer,United States,America,Off-road vehicle,4,4,1800,190,6,V
Chevrolet,2001,Blazer,United States,America,Off-road vehicle,2,4,1700,190,6,V
Chevrolet,2003,SS,United States,America,Sedan,4,4,1700,440,8,V
Chevrolet,2007,Monte Carlo SS,United States,America,Sedan,4,4,1600,310,8,V
Chevrolet,2006,Impala SS,United States,America,Sedan,4,4,1700,310,8,V
Chevrolet,2001,Caprice Classic Sedan,United States,America,Sedan,4,4,1800,200,8,V
Chevrolet,2001,Monte Carlo SS,United States,America,Sedan,4,4,1500,200,6,V
Chevrolet,2007,Monte Carlo LS,United States,America,Sedan,4,4,1500,210,6,V
Chevrolet,2001,Monte Carlo LS,United States,America,Sedan,4,4,1500,180,6,V
Chevrolet,2006,Malibu SS,United States,America,Sedan,4,4,1500,240,6,V
Chevrolet,2003,Malibu Maxx LS,United States,America,Sedan,4,4,1600,200,6,V
Chevrolet,2007,Malibu LTZ V6,United States,America,Sedan,4,4,1700,260,6,V
Chevrolet,2006,Malibu LTZ,United States,America,Sedan,4,4,1500,220,6,V
Chevrolet,2003,Malibu LT,United States,America,Sedan,4,4,1500,200,6,V
Chevrolet,2003,Malibu LS,United States,America,Sedan,4,4,1500,200,6,V
Chevrolet,2001,Impala LS,United States,America,Sedan,4,4,1600,200,6,V
Chevrolet,2006,Impala LS,United States,America,Sedan,4,4,1500,210,6,V
Chevrolet,2001,Impala,United States,America,Sedan,4,4,1500,180,6,V
Chevrolet,2003,Malibu Sedan,United States,America,Sedan,4,4,1400,150,4,Inline
Chevrolet,2007,Malibu LT,United States,America,Sedan,4,4,1600,170,4,Inline
Chevrolet,2007,Malibu LS,United States,America,Sedan,4,4,1500,170,4,Inline
Chevrolet,2006,Malibu LS,United States,America,Sedan,4,4,1400,150,4,Inline
Chevrolet,2006,Cobalt SS,United States,America,Sedan,4,4,1300,180,4,Inline
Chevrolet,2008,Cobalt Sport,United States,America,Sedan,4,4,1300,170,4,Inline
Chevrolet,2004,Cobalt LS,United States,America,Sedan,4,4,1300,150,4,Inline
Chevrolet,2006,Cobalt LS,United States,America,Sedan,4,4,1300,150,4,Inline
Chevrolet,2004,Cobalt,United States,America,Sedan,4,4,1300,150,4,Inline
Chevrolet,2010,Volt,United States,America,Sedan,4,5,1700,80,4,Inline
Chevrolet,2003,Cavalier,United States,America,Sedan,4,5,1200,140,4,Inline
Chevrolet,2003,Malibu,United States,America,Sedan,4,5,1400,170,6,Not Classified
Chevrolet,2001,Caprice Classic Wagon,United States,America,Station Wagon,5,7,2000,260,8,V
Chevrolet,2004,SSR,United States,America,Van,2,2,2200,400,8,V
Chevrolet,2003,SSR,United States,America,Van,2,2,2200,300,8,V
Chevrolet,2005,SSR,United States,America,Van,2,2,2100,400,8,V
Chrysler,2004,ME Four-Twelve,United States,America,Coupe,2,2,1300,850,12,V
Chrysler,2004,Crossfire SRT-6,United States,America,Coupe,2,2,1500,330,6,V
Chrysler,2003,Crossfire Automatic,United States,America,Coupe,2,2,1400,220,6,V
Chrysler,2003,Crossfire,United States,America,Coupe,2,2,1400,220,6,V
Chrysler,2001,Crossfire,United States,America,Coupe,2,2,1300,280,6,V
Chrysler,2004,Sebring Coupe Limited,United States,America,Coupe,2,4,1500,200,6,V
Chrysler,2004,Sebring Coupe,United States,America,Coupe,2,4,1400,140,4,Inline
Chrysler,2000,300 Hemi C Convertible,United States,America,Coupe Soft Top,2,2,1600,360,8,V
Chrysler,2004,Crossfire SRT-6 Roadster,United States,America,Coupe Soft Top,2,2,1500,330,6,V
Chrysler,2004,Crossfire Roadster Automatic,United States,America,Coupe Soft Top,2,2,1400,220,6,V
Chrysler,2004,Crossfire Roadster,United States,America,Coupe Soft Top,2,2,1400,220,6,V
Chrysler,2002,Sebring Convertible LXi,United States,America,Coupe Soft Top,2,4,1600,200,6,V
Chrysler,2006,Sebring Convertible Limited,United States,America,Coupe Soft Top,2,4,1800,240,6,V
Chrysler,2006,Sebring Convertible,United States,America,Coupe Soft Top,2,4,1700,190,6,V
Chrysler,2007,Sebring Cabrio 2.7,United States,America,Coupe Soft Top,2,4,1800,190,6,V
Chrysler,2002,Sebring Convertible LX,United States,America,Coupe Soft Top,2,4,1500,150,4,Inline
Chrysler,2006,Sebring Convertible,United States,America,Coupe Soft Top,2,4,1700,180,4,Inline
Chrysler,2007,Sebring Cabrio 2.0 CRD,United States,America,Coupe Soft Top,2,4,1900,140,4,Inline
Chrysler,2008,PT Cruiser Convertible Limited Turbo,United States,America,Coupe Soft Top,4,4,1600,180,4,Inline
Chrysler,2008,PT Cruiser Convertible Automatic,United States,America,Coupe Soft Top,4,4,1500,150,4,Inline
Chrysler,2008,PT Cruiser Convertible,United States,America,Coupe Soft Top,4,4,1500,150,4,Inline
Chrysler,2011,200 Convertible 2.4 Touring,United States,America,Coupe Soft Top,2,5,1700,180,4,Inline
Chrysler,2003,PT Cruiser Turbo Automatic,United States,America,Multi-purpose vehicle,5,4,1500,220,4,Inline
Chrysler,2003,PT Cruiser Turbo,United States,America,Multi-purpose vehicle,5,4,1500,220,4,Inline
Chrysler,2002,PT Cruiser CRD,United States,America,Multi-purpose vehicle,5,4,1600,120,4,Inline
Chrysler,2005,PT Cruiser 1.6,United States,America,Multi-purpose vehicle,5,4,1900,110,4,Inline
Chrysler,2001,PT Cruiser,United States,America,Multi-purpose vehicle,5,4,1400,140,4,Inline
Chrysler,2008,Aspen 5.7 4WD,United States,America,Multi-purpose vehicle,5,7,2300,340,8,V
Chrysler,2008,Aspen 5.7,United States,America,Multi-purpose vehicle,5,7,2200,340,8,V
Chrysler,2008,Aspen 4.7 4WD,United States,America,Multi-purpose vehicle,5,7,2300,310,8,V
Chrysler,2008,Aspen 4.7,United States,America,Multi-purpose vehicle,5,7,2200,310,8,V
Chrysler,2006,300C W.P. Chrysler Executive LWB,United States,America,Sedan,4,4,1900,340,8,V
Chrysler,2004,300C SRT8,United States,America,Sedan,4,4,1900,430,8,V
Chrysler,2004,300C AWD,United States,America,Sedan,4,4,1800,340,8,V
Chrysler,2003,300C,United States,America,Sedan,4,4,1800,340,8,V
Chrysler,2002,Sebring Sedan LXi,United States,America,Sedan,4,4,1500,200,6,V
Chrysler,2006,Sebring Sedan Limited,United States,America,Sedan,4,4,1600,240,6,V
Chrysler,2006,Sebring Sedan,United States,America,Sedan,4,4,1500,190,6,V
Chrysler,2004,Sebring Limited Sedan,United States,America,Sedan,4,4,1500,200,6,V
Chrysler,2002,LHS,United States,America,Sedan,4,4,1600,260,6,V
Chrysler,2002,Concorde LXi,United States,America,Sedan,4,4,1600,240,6,V
Chrysler,2002,Concorde LX,United States,America,Sedan,4,4,1600,200,6,V
Chrysler,2002,Concorde Limited,United States,America,Sedan,4,4,1600,250,6,V
Chrysler,2002,300M Special,United States,America,Sedan,4,4,1700,260,6,V
Chrysler,2002,300M,United States,America,Sedan,4,4,1600,250,6,V
Chrysler,2006,300 Touring W.P. Chrysler Executive LWB,United States,America,Sedan,4,4,1800,250,6,V
Chrysler,2004,300 AWD,United States,America,Sedan,4,4,1800,250,6,V
Chrysler,2006,300 3.0 CRD,United States,America,Sedan,4,4,1900,220,6,V
Chrysler,2003,300,United States,America,Sedan,4,4,1700,250,6,V
Chrysler,2003,300,United States,America,Sedan,4,4,1700,190,6,V
Chrysler,2002,Sebring Sedan LX,United States,America,Sedan,4,4,1500,150,4,Inline
Chrysler,2006,Sebring Sedan,United States,America,Sedan,4,4,1500,170,4,Inline
Chrysler,2004,Sebring Sedan,United States,America,Sedan,4,4,1400,150,4,Inline
Chrysler,2000,Neon SE,United States,America,Sedan,4,4,1200,110,4,Inline
Chrysler,2010,200 2.4 LX,United States,America,Sedan,4,5,1500,180,4,Inline
Chrysler,2006,Pacifica Touring,United States,America,Station Wagon,5,6,2000,260,6,V
Chrysler,2003,Pacifica FWD,United States,America,Station Wagon,5,6,2000,250,6,V
Chrysler,2006,Pacifica AWD,United States,America,Station Wagon,5,6,2000,260,6,V
Chrysler,2003,Pacifica,United States,America,Station Wagon,5,6,2100,250,6,V
Chrysler,2005,Pacifica,United States,America,Station Wagon,5,6,2000,210,6,V
Chrysler,2006,Pacifica,United States,America,Station Wagon,5,6,2000,200,6,V
Citroen,2001,n Xsara Coup?? VTS HDi,France,Europe,Coupe,2,2,1200,110,4,Inline
Citroen,2001,n Xsara Coup?? HDi Automatic,France,Europe,Coupe,2,2,1200,110,4,Inline
Citroen,2000,n Xsara Coupe 1.6i 16v VTS Automatic,France,Europe,Coupe,2,4,1200,110,4,Inline
Citroen,2000,n Xsara Coupe 1.6i 16v VTS,France,Europe,Coupe,2,4,1100,110,4,Inline
Citroen,2004,n C4 Coup?? 2.0i 16v,France,Europe,Coupe,3,4,1300,180,4,Inline
Citroen,2004,n C4 Coup?? 2.0i 16v,France,Europe,Coupe,3,4,1300,140,4,Inline
Citroen,2007,n C4 Coup?? 2.0i 16v,France,Europe,Coupe,3,4,1300,140,4,Inline
Citroen,2004,n C4 Coup?? 2.0 HDi 16V,France,Europe,Coupe,3,4,1400,140,4,Inline
Citroen,2004,n C4 Coup?? 1.6i 16v Automatic,France,Europe,Coupe,3,4,1300,110,4,Inline
Citroen,2004,n C4 Coup?? 1.6i 16v,France,Europe,Coupe,3,4,1200,110,4,Inline
Citroen,2004,n C4 Coup?? 1.6 HDi 16V,France,Europe,Coupe,3,4,1300,110,4,Inline
Citroen,2006,n C4 Coup?? 1.6 HDi 16v,France,Europe,Coupe,3,4,1300,110,4,Inline
Citroen,2004,n C4 Coup?? 1.6 HDi 16V,France,Europe,Coupe,3,4,1300,90,4,Inline
Citroen,2004,n C4 Coup?? 1.4i 16v,France,Europe,Coupe,3,4,1200,90,4,Inline
Citroen,2006,n C3 Pluriel HDi 70,France,Europe,Coupe Soft Top,2,2,1200,150,4,Inline
Citroen,2002,n C3 Pluriel 1.6i 16v,France,Europe,Coupe Soft Top,2,2,1200,110,4,Inline
Citroen,2002,n C3 Pluriel 1.4i,France,Europe,Coupe Soft Top,2,2,1100,70,4,Inline
Citroen,2000,n Xsara 1.6i 16v Automatic,France,Europe,Hatchback ,5,4,1200,110,4,Inline
Citroen,2000,n Xsara 1.6i 16v,France,Europe,Hatchback ,5,4,1100,110,4,Inline
Citroen,2004,n C4 2.0i 16v Automatic,France,Europe,Hatchback ,5,4,1300,140,4,Inline
Citroen,2007,n C4 2.0i 16v Automatic,France,Europe,Hatchback ,5,4,1300,140,4,Inline
Citroen,2004,n C4 2.0i 16v,France,Europe,Hatchback ,5,4,1300,140,4,Inline
Citroen,2007,n C4 2.0i 16v,France,Europe,Hatchback ,5,4,1300,140,4,Inline
Citroen,2004,n C4 2.0 HDi 16V,France,Europe,Hatchback ,5,4,1400,140,4,Inline
Citroen,2004,n C4 1.6i 16v Automatic,France,Europe,Hatchback ,5,4,1300,110,4,Inline
Citroen,2004,n C4 1.6i 16v,France,Europe,Hatchback ,5,4,1200,110,4,Inline
Citroen,2006,n C4 1.6 HDi 16v,France,Europe,Hatchback ,5,4,1300,110,4,Inline
Citroen,2004,n C4 1.6 HDi 16V,France,Europe,Hatchback ,5,4,1300,110,4,Inline
Citroen,2004,n C4 1.6 HDi 16V,France,Europe,Hatchback ,5,4,1300,90,4,Inline
Citroen,2004,n C4 1.4i 16v,France,Europe,Hatchback ,5,4,1200,90,4,Inline
Citroen,2001,n C3 1.6 16V,France,Europe,Hatchback ,5,4,1100,110,4,Inline
Citroen,2001,n C3 1.4i Automatic,France,Europe,Hatchback ,5,4,1000,70,4,Inline
Citroen,2001,n C3 1.4i,France,Europe,Hatchback ,5,4,1000,70,4,Inline
Citroen,2001,n C3 1.4 HDi 16v,France,Europe,Hatchback ,5,4,1100,90,4,Inline
Citroen,2001,n C3 1.4 HDi,France,Europe,Hatchback ,5,4,1000,70,4,Inline
Citroen,2001,n C3 1.1i,France,Europe,Hatchback ,5,4,1000,60,4,Inline
Citroen,2004,n C2 VTS,France,Europe,Hatchback ,3,4,1100,120,4,Inline
Citroen,2003,n C2 1.6i 16v,France,Europe,Hatchback ,3,4,1100,110,4,Inline
Citroen,2003,n C2 1.4i SX,France,Europe,Hatchback ,3,4,1000,70,4,Inline
Citroen,2003,n C2 1.4 HDi,France,Europe,Hatchback ,3,4,1000,70,4,Inline
Citroen,2003,n C2 1.1i,France,Europe,Hatchback ,3,4,900,60,4,Inline
Citroen,2005,n C1 1.0i,France,Europe,Hatchback ,3,4,800,70,3,Inline
Citroen,2010,n DS4 VTi 120,France,Europe,Hatchback ,5,5,1300,120,4,Inline
Citroen,2010,n DS4 THP 200,France,Europe,Hatchback ,5,5,1400,200,4,Inline
Citroen,2010,n DS4 THP 155,France,Europe,Hatchback ,5,5,1400,160,4,Inline
Citroen,2010,n DS4 HDi 160 DPF,France,Europe,Hatchback ,5,5,1400,160,4,Inline
Citroen,2010,n DS4 HDi 110 DPF EGS,France,Europe,Hatchback ,5,5,1400,110,4,Inline
Citroen,2010,n DS4 HDi 110 DPF,France,Europe,Hatchback ,5,5,1400,110,4,Inline
Citroen,2009,n DS3 VTi 95,France,Europe,Hatchback ,3,5,1200,100,4,Inline
Citroen,2009,n DS3 VTi 120 Automatic,France,Europe,Hatchback ,3,5,1200,120,4,Inline
Citroen,2009,n DS3 VTi 120,France,Europe,Hatchback ,3,5,1200,120,4,Inline
Citroen,2009,n DS3 THP 150,France,Europe,Hatchback ,3,5,1200,160,4,Inline
Citroen,2009,n DS3 THP 150,France,Europe,Hatchback ,3,5,1200,150,4,Inline
Citroen,2010,n DS3 Racing,France,Europe,Hatchback ,3,5,1200,200,4,Inline
Citroen,2009,n DS3 HDi 90 FAP 99g,France,Europe,Hatchback ,3,5,1200,90,4,Inline
Citroen,2009,n DS3 HDi 90 FAP,France,Europe,Hatchback ,3,5,1200,90,4,Inline
Citroen,2009,n DS3 HDi 110 FAP,France,Europe,Hatchback ,3,5,1200,110,4,Inline
Citroen,2009,n C3 VTi 95,France,Europe,Hatchback ,5,5,1100,100,4,Inline
Citroen,2009,n C3 VTi 120 Automatic,France,Europe,Hatchback ,5,5,1100,120,4,Inline
Citroen,2009,n C3 VTi 120,France,Europe,Hatchback ,5,5,1100,120,4,Inline
Citroen,2009,n C3 HDi 90 FAP,France,Europe,Hatchback ,5,5,1100,90,4,Inline
Citroen,2009,n C3 HDi 90,France,Europe,Hatchback ,5,5,1100,90,4,Inline
Citroen,2009,n C3 HDi 70,France,Europe,Hatchback ,5,5,1100,70,4,Inline
Citroen,2009,n C3 HDi 110 FAP,France,Europe,Hatchback ,5,5,1100,110,4,Inline
Citroen,2009,n C3 1.4i,France,Europe,Hatchback ,5,5,1000,80,4,Inline
Citroen,2009,n C3 1.1i,France,Europe,Hatchback ,5,5,1000,60,4,Inline
Citroen,2006,n C4 Picasso HDi Automatic,France,Europe,Multi-purpose vehicle,5,4,1600,140,4,Inline
Citroen,2006,n C4 Picasso HDi 110 FAP,France,Europe,Multi-purpose vehicle,5,4,1500,110,4,Inline
Citroen,2006,n C4 Picasso HDi 110 FAP,France,Europe,Multi-purpose vehicle,5,4,1500,110,4,Inline
Citroen,2006,n C4 Picasso HDi,France,Europe,Multi-purpose vehicle,5,4,1600,140,4,Inline
Citroen,2006,n C4 Picasso 2.0i 16v Automatic,France,Europe,Multi-purpose vehicle,5,4,1600,140,4,Inline
Citroen,2006,n C4 Picasso 2.0i 16v,France,Europe,Multi-purpose vehicle,5,4,1500,140,4,Inline
Citroen,2006,n C4 Picasso 1.8i 16v,France,Europe,Multi-purpose vehicle,5,4,1500,130,4,Inline
Citroen,2008,n C3 Picasso VTi 95,France,Europe,Multi-purpose vehicle,5,5,1300,100,4,Inline
Citroen,2008,n C3 Picasso VTi 120,France,Europe,Multi-purpose vehicle,5,5,1400,120,4,Inline
Citroen,2008,n C3 Picasso HDi 90,France,Europe,Multi-purpose vehicle,5,5,1400,90,4,Inline
Citroen,2008,n C3 Picasso HDi 110 FAP,France,Europe,Multi-purpose vehicle,5,5,1400,110,4,Inline
Citroen,2006,n Grand C4 Picasso HDi Automatic,France,Europe,Multi-purpose vehicle,5,6,1700,140,4,Inline
Citroen,2006,n Grand C4 Picasso HDi,France,Europe,Multi-purpose vehicle,5,6,1600,140,4,Inline
Citroen,2006,n Grand C4 Picasso HDi,France,Europe,Multi-purpose vehicle,5,6,1500,110,4,Inline
Citroen,2006,n Grand C4 Picasso HDi,France,Europe,Multi-purpose vehicle,5,6,1500,110,4,Inline
Citroen,2006,n Grand C4 Picasso 2.0i 16v Automatic,France,Europe,Multi-purpose vehicle,5,6,1600,140,4,Inline
Citroen,2006,n Grand C4 Picasso 2.0i 16v,France,Europe,Multi-purpose vehicle,5,6,1600,140,4,Inline
Citroen,2006,n Grand C4 Picasso 1.8i 16v,France,Europe,Multi-purpose vehicle,5,6,1500,130,4,Inline
Citroen,2007,n C5 V6 HDi 208 FAP BVA,France,Europe,Sedan,4,4,1800,210,6,V
Citroen,2007,n C5 3.0i V6,France,Europe,Sedan,4,4,1700,210,6,V
Citroen,2004,n C5 3.0i V6,France,Europe,Sedan,4,4,1600,210,6,V
Citroen,2000,n C5 3.0 V6 Automatic,France,Europe,Sedan,4,4,1600,210,6,V
Citroen,2000,n C5 3.0 V6,France,Europe,Sedan,4,4,1500,210,6,V
Citroen,2005,n Xsara Picasso HDi 92,France,Europe,Sedan,5,4,1300,90,4,Inline
Citroen,2004,n Xsara Picasso HDi 110,France,Europe,Sedan,5,4,1300,110,4,Inline
Citroen,2003,n Xsara Picasso 2.0i 16v 138 Automatic,France,Europe,Sedan,5,4,1300,140,4,Inline
Citroen,2005,n Xsara Picasso 1.6i 110,France,Europe,Sedan,5,4,1300,110,4,Inline
Citroen,2001,n Xsara HDi Automatic,France,Europe,Sedan,4,4,1200,110,4,Inline
Citroen,2001,n Xsara HDi,France,Europe,Sedan,4,4,1200,110,4,Inline
Citroen,2007,n C-Triomphe Automatic,France,Europe,Sedan,4,4,1400,150,4,Inline
Citroen,2007,n C-Triomphe,France,Europe,Sedan,4,4,1400,150,4,Inline
Citroen,2007,n C5 HDi 173 FAP,France,Europe,Sedan,4,4,1700,170,4,Inline
Citroen,2007,n C5 HDi 138 FAP BVA,France,Europe,Sedan,4,4,1700,140,4,Inline
Citroen,2007,n C5 HDi 138 FAP,France,Europe,Sedan,4,4,1600,140,4,Inline
Citroen,2004,n C5 HDi 138,France,Europe,Sedan,4,4,1500,140,4,Inline
Citroen,2004,n C5 HDi 136 DPSF,France,Europe,Sedan,4,4,1600,130,4,Inline
Citroen,2007,n C5 HDi 110 FAP,France,Europe,Sedan,4,4,1500,110,4,Inline
Citroen,2004,n C5 HDi 110 DPSF,France,Europe,Sedan,4,4,1400,110,4,Inline
Citroen,2000,n C5 2.2 HDi Automatic,France,Europe,Sedan,4,4,1500,130,4,Inline
Citroen,2006,n C5 2.2 HDi,France,Europe,Sedan,4,4,1600,170,4,Inline
Citroen,2000,n C5 2.2 HDi,France,Europe,Sedan,4,4,1500,130,4,Inline
Citroen,2004,n C5 2.0i 16v Automatic,France,Europe,Sedan,4,4,1400,140,4,Inline
Citroen,2004,n C5 2.0i 16v,France,Europe,Sedan,4,4,1400,140,4,Inline
Citroen,2000,n C5 2.0 HPi,France,Europe,Sedan,4,4,1300,140,4,Inline
Citroen,2000,n C5 2.0 HDi Automatic,France,Europe,Sedan,4,4,1400,110,4,Inline
Citroen,2000,n C5 2.0 HDi,France,Europe,Sedan,4,4,1400,110,4,Inline
Citroen,2007,n C5 2.0 16V Automatic,France,Europe,Sedan,4,4,1600,140,4,Inline
Citroen,2000,n C5 2.0 16V Automatic,France,Europe,Sedan,4,4,1300,140,4,Inline
Citroen,2007,n C5 2.0 16V,France,Europe,Sedan,4,4,1500,140,4,Inline
Citroen,2000,n C5 2.0 16V,France,Europe,Sedan,4,4,1300,140,4,Inline
Citroen,2006,n C5 1.8i 16v,France,Europe,Sedan,4,4,1400,130,4,Inline
Citroen,2004,n C5 1.8i 16v,France,Europe,Sedan,4,4,1400,110,4,Inline
Citroen,2000,n C5 1.8 16V Automatic,France,Europe,Sedan,4,4,1400,120,4,Inline
Citroen,2007,n C5 1.8 16V,France,Europe,Sedan,4,4,1500,120,4,Inline
Citroen,2000,n C5 1.8 16V,France,Europe,Sedan,4,4,1400,120,4,Inline
Citroen,2007,n C4 Saloon 2.0i 16v Automatic,France,Europe,Sedan,4,4,1400,140,4,Inline
Citroen,2007,n C4 Saloon 2.0i 16v,France,Europe,Sedan,4,4,1300,140,4,Inline
Citroen,2007,n C4 Saloon 2.0 HDi,France,Europe,Sedan,4,4,1400,110,4,Inline
Citroen,2007,n C4 Saloon 1.6i 16v,France,Europe,Sedan,4,4,1300,110,4,Inline
Citroen,2009,n C6 HDi 173 FAP Automatic,France,Europe,Sedan,4,5,1900,170,4,Inline
Citroen,2011,n C5 VTi 120 EGS,France,Europe,Sedan,4,5,1400,120,4,Inline
Citroen,2011,n C5 THP 155 Automatic,France,Europe,Sedan,4,5,1500,160,4,Inline
Citroen,2011,n C5 THP 155,France,Europe,Sedan,4,5,1500,160,4,Inline
Citroen,2011,n C5 THP 155,France,Europe,Sedan,4,5,1500,160,4,Inline
Citroen,2010,n C5 HDi 160,France,Europe,Sedan,4,5,1600,160,4,Inline
Citroen,2007,n C-Crosser,France,Europe,Sport-utility vehicle,5,4,1700,160,4,Inline
Citroen,2007,n C5 Tourer V6 HDi 208 FAP BVA,France,Europe,Station Wagon,5,4,1800,210,6,V
Citroen,2007,n C5 Tourer 3.0i V6 BVA,France,Europe,Station Wagon,5,4,1800,210,6,V
Citroen,2004,n C5 Break 3.0i V6,France,Europe,Station Wagon,5,4,1600,210,6,V
Citroen,2001,n C5 Break 3.0 V6 Automatic,France,Europe,Station Wagon,5,4,1500,210,6,V
Citroen,2001,n C5 Break 3.0 V6,France,Europe,Station Wagon,5,4,1500,210,6,V
Citroen,2001,n Xsara Estate HDi Automatic,France,Europe,Station Wagon,5,4,1300,110,4,Inline
Citroen,2001,n Xsara Estate HDi,France,Europe,Station Wagon,5,4,1300,110,4,Inline
Citroen,2000,n Xsara Estate 1.6i 16v Automatic,France,Europe,Station Wagon,5,4,1200,110,4,Inline
Citroen,2000,n Xsara Estate 1.6i 16v,France,Europe,Station Wagon,5,4,1200,110,4,Inline
Citroen,2007,n C5 Tourer HDi 173 FAP,France,Europe,Station Wagon,5,4,1800,170,4,Inline
